impulse_type,impulse_horizon_seconds,underlying_threshold_points,entry_lag_seconds,strike_bucket,max_hold_seconds,spread_pct_threshold,depth_threshold,event_count,tradable_event_count,harvest_3pt_rate,avg_mfe,avg_mae,net_expectancy_after_0_5_cost,worst_day_expectancy
U_2S_25PTS,2,25.0,1,ATM,3,0.01,250,2,2,1.0,5.549999999999997,0.0,5.049999999999997,5.049999999999997
U_2S_25PTS,2,25.0,1,ATM,3,0.015,250,2,2,1.0,5.549999999999997,0.0,5.049999999999997,5.049999999999997
U_3S_30PTS,3,30.0,0,ATM,3,0.005,500,3,3,0.6666666666666666,5.7333333333333245,-0.8166666666666677,4.966666666666659,4.966666666666659
U_3S_30PTS,3,30.0,0,ATM,3,0.01,500,3,3,0.6666666666666666,5.7333333333333245,-0.8166666666666677,4.966666666666659,4.966666666666659
U_3S_30PTS,3,30.0,0,ATM,3,0.015,500,3,3,0.6666666666666666,5.7333333333333245,-0.8166666666666677,4.966666666666659,4.966666666666659
U_5S_30PTS,5,30.0,0,ATM_100,10,0.005,500,2,2,0.5,6.949999999999999,-0.5500000000000007,4.949999999999999,4.949999999999999
U_1S_20PTS,1,20.0,2,ATM,10,0.005,500,2,2,0.5,12.224999999999994,0.0,4.850000000000001,4.850000000000001
U_1S_20PTS,1,20.0,2,ATM,10,0.01,500,2,2,0.5,12.224999999999994,0.0,4.850000000000001,4.850000000000001
U_1S_20PTS,1,20.0,2,ATM,10,0.015,500,2,2,0.5,12.224999999999994,0.0,4.850000000000001,4.850000000000001
U_2S_25PTS,2,25.0,1,ATM,3,0.005,500,1,1,1.0,5.299999999999997,0.0,4.799999999999997,4.799999999999997
U_2S_25PTS,2,25.0,1,ATM,3,0.01,500,1,1,1.0,5.299999999999997,0.0,4.799999999999997,4.799999999999997
U_2S_25PTS,2,25.0,1,ATM,3,0.015,500,1,1,1.0,5.299999999999997,0.0,4.799999999999997,4.799999999999997
U_5S_30PTS,5,30.0,0,ATM_100,5,0.005,500,2,2,0.5,5.700000000000003,0.0,4.725000000000001,4.725000000000001
U_3S_30PTS,3,30.0,0,ATM,10,0.005,500,3,3,0.6666666666666666,11.549999999999992,-1.0666666666666675,3.9666666666666686,3.9666666666666686
U_3S_30PTS,3,30.0,0,ATM,10,0.01,500,3,3,0.6666666666666666,11.549999999999992,-1.0666666666666675,3.9666666666666686,3.9666666666666686
U_3S_30PTS,3,30.0,0,ATM,10,0.015,500,3,3,0.6666666666666666,11.549999999999992,-1.0666666666666675,3.9666666666666686,3.9666666666666686
U_5S_30PTS,5,30.0,0,ATM,10,0.01,250,11,11,0.6363636363636364,7.518181818181817,-2.409090909090908,3.759090909090906,-3.6000000000000227
U_5S_30PTS,5,30.0,0,ATM,10,0.015,250,11,11,0.6363636363636364,7.518181818181817,-2.409090909090908,3.759090909090906,-3.6000000000000227
U_5S_30PTS,5,30.0,2,ATM,3,0.005,250,3,3,0.6666666666666666,4.249999999999996,-0.5,3.749999999999995,3.749999999999995
U_5S_30PTS,5,30.0,2,ATM,3,0.01,250,3,3,0.6666666666666666,4.249999999999996,-0.5,3.749999999999995,3.749999999999995
U_5S_30PTS,5,30.0,2,ATM,3,0.015,250,3,3,0.6666666666666666,4.249999999999996,-0.5,3.749999999999995,3.749999999999995
U_5S_30PTS,5,30.0,0,ATM,10,0.005,250,10,10,0.6,7.734999999999998,-2.6499999999999986,3.649999999999996,-3.6000000000000227
U_1S_20PTS,1,20.0,1,ATM,10,0.005,250,2,2,0.5,4.150000000000006,0.0,3.625,3.625
U_1S_20PTS,1,20.0,1,ATM,10,0.01,250,2,2,0.5,4.150000000000006,0.0,3.625,3.625
U_1S_20PTS,1,20.0,1,ATM,10,0.015,250,2,2,0.5,4.150000000000006,0.0,3.625,3.625
U_1S_20PTS,1,20.0,2,ATM,3,0.005,250,6,6,0.5,4.208333333333331,-0.09999999999999905,3.5999999999999965,0.9499999999999886
U_1S_20PTS,1,20.0,2,ATM,3,0.01,250,6,6,0.5,4.208333333333331,-0.09999999999999905,3.5999999999999965,0.9499999999999886
U_1S_20PTS,1,20.0,2,ATM,3,0.015,250,6,6,0.5,4.208333333333331,-0.09999999999999905,3.5999999999999965,0.9499999999999886
U_2S_20PTS,2,20.0,1,ATM,5,0.01,500,3,3,0.3333333333333333,3.96666666666667,-0.16666666666666666,3.133333333333335,3.133333333333335
U_1S_20PTS,1,20.0,3,ATM_100,10,0.005,500,1,1,1.0,3.450000000000003,-2.7499999999999964,2.950000000000003,2.950000000000003
U_2S_20PTS,2,20.0,1,ATM,10,0.005,500,2,2,0.5,5.800000000000004,0.0,2.8500000000000014,2.8500000000000014
U_5S_30PTS,5,30.0,0,ATM,3,0.005,250,10,10,0.4,4.1850000000000005,-0.8800000000000004,2.79,-3.9499999999999886
U_5S_30PTS,5,30.0,0,ATM,5,0.005,250,10,10,0.5,4.879999999999999,-1.0050000000000026,2.7899999999999965,-1.5
U_5S_30PTS,5,30.0,0,ATM,3,0.01,250,11,11,0.45454545454545453,4.077272727272727,-0.8000000000000004,2.7636363636363637,-3.9499999999999886
U_5S_30PTS,5,30.0,0,ATM,3,0.015,250,11,11,0.45454545454545453,4.077272727272727,-0.8000000000000004,2.7636363636363637,-3.9499999999999886
U_2S_20PTS,2,20.0,0,ATM,10,0.01,250,22,22,0.5909090909090909,5.924999999999998,-2.0545454545454542,2.675,-1.7249999999999943
U_5S_30PTS,5,30.0,0,ATM,5,0.01,250,11,11,0.5454545454545454,4.709090909090908,-0.9136363636363659,2.6590909090909065,-1.5
U_5S_30PTS,5,30.0,0,ATM,5,0.015,250,11,11,0.5454545454545454,4.709090909090908,-0.9136363636363659,2.6590909090909065,-1.5
U_2S_20PTS,2,20.0,0,ATM,10,0.005,250,20,20,0.55,6.049999999999998,-2.189999999999999,2.6099999999999994,-1.7249999999999943
U_1S_20PTS,1,20.0,2,ATM,5,0.005,250,6,6,0.5,5.325,-0.20833333333333334,2.5416666666666665,0.5
U_1S_20PTS,1,20.0,2,ATM,5,0.01,250,6,6,0.5,5.325,-0.20833333333333334,2.5416666666666665,0.5
U_1S_20PTS,1,20.0,2,ATM,5,0.015,250,6,6,0.5,5.325,-0.20833333333333334,2.5416666666666665,0.5
U_5S_30PTS,5,30.0,1,ATM,5,0.005,500,2,2,0.5,5.375,-3.0500000000000043,2.5,2.5
U_5S_30PTS,5,30.0,1,ATM,5,0.01,500,2,2,0.5,5.375,-3.0500000000000043,2.5,2.5
U_5S_30PTS,5,30.0,1,ATM,5,0.015,500,2,2,0.5,5.375,-3.0500000000000043,2.5,2.5
U_5S_30PTS,5,30.0,0,ATM_100,3,0.005,500,2,2,0.5,3.525000000000002,0.0,2.5,2.5
U_2S_20PTS,2,20.0,0,ATM,10,0.015,250,24,24,0.5416666666666666,5.541666666666665,-1.8833333333333329,2.4916666666666667,-1.7249999999999943
U_2S_20PTS,2,20.0,1,ATM,5,0.015,500,4,4,0.25,3.3750000000000018,-0.125,2.4875000000000016,2.4875000000000016
U_2S_20PTS,2,20.0,1,ATM,3,0.005,500,2,2,0.5,2.950000000000003,0.0,2.450000000000003,2.450000000000003
U_2S_20PTS,2,20.0,0,ATM,3,0.005,250,20,20,0.4,3.762499999999998,-0.7600000000000039,2.4349999999999987,-0.4000000000000057
U_1S_20PTS,1,20.0,1,ATM,5,0.005,250,2,2,0.5,3.0250000000000057,0.0,2.4250000000000043,2.4250000000000043
U_1S_20PTS,1,20.0,1,ATM,5,0.01,250,2,2,0.5,3.0250000000000057,0.0,2.4250000000000043,2.4250000000000043
U_1S_20PTS,1,20.0,1,ATM,5,0.015,250,2,2,0.5,3.0250000000000057,0.0,2.4250000000000043,2.4250000000000043
U_1S_15PTS,1,15.0,2,ATM,5,0.005,500,4,4,0.25,4.887499999999999,-1.4749999999999996,2.399999999999997,2.399999999999997
U_2S_20PTS,2,20.0,0,ATM,3,0.01,250,22,22,0.4090909090909091,3.55681818181818,-0.7545454545454582,2.2409090909090894,-0.4000000000000057
U_1S_10PTS,1,10.0,3,ATM,5,0.005,500,3,3,0.3333333333333333,3.299999999999985,-0.7333333333333295,2.216666666666652,0.7999999999999545
U_1S_15PTS,1,15.0,2,ATM,10,0.005,500,4,4,0.25,6.962499999999999,-1.4749999999999996,2.1250000000000018,2.1250000000000018
U_2S_20PTS,2,20.0,0,ATM,3,0.015,250,24,24,0.375,3.3437499999999982,-0.69166666666667,2.087499999999999,-0.4000000000000057
U_2S_25PTS,2,25.0,3,ATM,5,0.005,250,3,3,0.6666666666666666,3.5,-0.29999999999999716,2.0833333333333286,2.0833333333333286
U_3S_30PTS,3,30.0,1,ATM_100,10,0.005,250,5,5,0.4,3.7099999999999964,-1.2800000000000011,2.0799999999999983,2.0799999999999983
U_1S_15PTS,1,15.0,0,ATM,3,0.005,250,12,12,0.4166666666666667,3.441666666666663,-0.9416666666666723,2.0708333333333306,0.9500000000000013
U_2S_20PTS,2,20.0,0,ATM,5,0.005,250,20,20,0.45,4.312499999999998,-0.9675000000000024,2.0574999999999974,-0.8500000000000227
U_2S_25PTS,2,25.0,0,ATM_200,3,0.005,500,5,5,0.4,2.5099999999999993,-0.010000000000000142,1.970000000000001,1.970000000000001
U_2S_20PTS,2,20.0,0,ATM,5,0.01,250,22,22,0.45454545454545453,4.088636363636362,-0.9431818181818205,1.9409090909090891,-0.8500000000000227
U_1S_15PTS,1,15.0,0,ATM,10,0.005,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_1S_20PTS,1,20.0,0,ATM,10,0.005,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_1S_20PTS,1,20.0,0,ATM,10,0.01,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_1S_20PTS,1,20.0,0,ATM,10,0.015,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_2S_15PTS,2,15.0,0,ATM,10,0.005,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_2S_20PTS,2,20.0,0,ATM,10,0.005,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_2S_20PTS,2,20.0,0,ATM,10,0.01,500,4,4,0.25,3.7875000000000014,-1.8125,1.8999999999999986,1.8999999999999986
U_2S_20PTS,2,20.0,1,ATM,10,0.01,500,3,3,0.3333333333333333,4.033333333333336,-0.16666666666666666,1.8833333333333344,1.8833333333333344
U_2S_20PTS,2,20.0,1,ATM,5,0.005,250,9,9,0.4444444444444444,4.333333333333337,-1.7666666666666688,1.8833333333333304,-3.2000000000000455
U_2S_25PTS,2,25.0,2,ATM_200,10,0.005,500,2,2,0.5,2.8999999999999986,-0.875,1.8500000000000014,1.8500000000000014
U_2S_20PTS,2,20.0,0,ATM,5,0.015,250,24,24,0.4166666666666667,3.8499999999999983,-0.8645833333333354,1.8270833333333316,-0.8500000000000227
U_3S_30PTS,3,30.0,2,ATM,10,0.005,500,1,1,0.0,2.299999999999997,-1.9500000000000028,1.7999999999999972,1.7999999999999972
U_3S_30PTS,3,30.0,2,ATM,10,0.01,500,1,1,0.0,2.299999999999997,-1.9500000000000028,1.7999999999999972,1.7999999999999972
U_3S_30PTS,3,30.0,2,ATM,10,0.015,500,1,1,0.0,2.299999999999997,-1.9500000000000028,1.7999999999999972,1.7999999999999972
U_3S_30PTS,3,30.0,0,ATM_200,5,0.005,500,2,2,0.5,2.5749999999999993,-0.6499999999999986,1.7500000000000036,1.7500000000000036
U_1S_20PTS,1,20.0,3,ATM_100,3,0.005,500,1,1,0.0,2.25,0.0,1.75,1.75
U_2S_25PTS,2,25.0,2,ATM,5,0.005,250,2,2,0.5,3.0500000000000114,-0.549999999999983,1.7250000000000227,1.7250000000000227
U_2S_25PTS,2,25.0,2,ATM,5,0.01,250,2,2,0.5,3.0500000000000114,-0.549999999999983,1.7250000000000227,1.7250000000000227
U_2S_25PTS,2,25.0,2,ATM,5,0.015,250,2,2,0.5,3.0500000000000114,-0.549999999999983,1.7250000000000227,1.7250000000000227
U_5S_30PTS,5,30.0,0,ATM_100,5,0.015,500,6,6,0.3333333333333333,2.9833333333333343,-0.5250000000000004,1.6916666666666667,1.6916666666666667
U_3S_30PTS,3,30.0,0,ATM_200,10,0.005,250,5,5,0.4,3.479999999999999,-1.4,1.6699999999999988,1.6699999999999988
U_3S_20PTS,3,20.0,1,ATM,5,0.005,250,11,11,0.2727272727272727,4.254545454545457,-2.8454545454545395,1.6681818181818209,-7.399999999999977
U_2S_20PTS,2,20.0,1,ATM,3,0.005,250,9,9,0.4444444444444444,2.7111111111111135,-0.7222222222222238,1.6499999999999995,-2.6000000000000227
U_3S_30PTS,3,30.0,2,ATM,3,0.005,250,3,3,0.3333333333333333,2.4833333333333294,-1.150000000000001,1.5833333333333286,1.5833333333333286
U_3S_30PTS,3,30.0,2,ATM,3,0.01,250,3,3,0.3333333333333333,2.4833333333333294,-1.150000000000001,1.5833333333333286,1.5833333333333286
U_3S_30PTS,3,30.0,2,ATM,3,0.015,250,3,3,0.3333333333333333,2.4833333333333294,-1.150000000000001,1.5833333333333286,1.5833333333333286
U_3S_20PTS,3,20.0,0,ATM,10,0.005,500,7,7,0.2857142857142857,5.728571428571426,-2.4071428571428584,1.5714285714285694,1.5714285714285694
ACCEL_SPIKE,3,20.0,0,ATM,10,0.005,500,7,7,0.2857142857142857,5.728571428571426,-2.4071428571428584,1.5714285714285694,1.5714285714285694
U_2S_25PTS,2,25.0,2,ATM_200,3,0.005,500,2,2,0.5,2.0249999999999986,0.0,1.5249999999999986,1.5249999999999986
U_2S_20PTS,2,20.0,1,ATM,3,0.01,500,3,3,0.3333333333333333,2.0666666666666687,0.0,1.5166666666666686,1.5166666666666686
U_2S_20PTS,2,20.0,1,ATM,10,0.015,500,4,4,0.25,3.425000000000002,-0.125,1.5125000000000008,1.5125000000000008
U_1S_15PTS,1,15.0,2,ATM,3,0.005,500,4,4,0.25,3.2499999999999964,-1.4749999999999996,1.4749999999999979,1.4749999999999979
U_3S_30PTS,3,30.0,3,ATM,3,0.005,250,3,3,0.6666666666666666,3.2166666666666686,-0.9499999999999981,1.4666666666666686,1.4666666666666686
U_1S_15PTS,1,15.0,0,ATM,3,0.01,250,16,16,0.375,2.815624999999997,-0.8625000000000043,1.4593749999999979,0.5423076923076932
U_2S_25PTS,2,25.0,1,ATM_100,5,0.005,500,4,4,0.25,2.737499999999999,-0.5625000000000018,1.4499999999999975,1.4499999999999975
U_2S_25PTS,2,25.0,1,ATM_100,5,0.01,500,4,4,0.25,2.737499999999999,-0.5625000000000018,1.4499999999999975,1.4499999999999975
U_2S_25PTS,2,25.0,1,ATM_100,5,0.015,500,4,4,0.25,2.737499999999999,-0.5625000000000018,1.4499999999999975,1.4499999999999975
U_2S_25PTS,2,25.0,0,ATM_200,5,0.005,500,5,5,0.4,2.8599999999999968,-0.08000000000000043,1.4299999999999997,1.4299999999999997
U_2S_20PTS,2,20.0,0,ATM,10,0.015,500,6,6,0.16666666666666666,2.9666666666666672,-1.2083333333333333,1.424999999999999,1.424999999999999
U_5S_30PTS,5,30.0,0,ATM_100,5,0.01,500,5,5,0.2,2.8600000000000008,-0.5200000000000002,1.4100000000000001,1.4100000000000001
U_2S_20PTS,2,20.0,1,ATM,5,0.01,250,11,11,0.36363636363636365,3.572727272727275,-1.6772727272727292,1.3909090909090884,-3.2000000000000455
U_1S_15PTS,1,15.0,0,ATM,5,0.005,250,12,12,0.5,3.983333333333333,-1.3041666666666714,1.37916666666666,0.2611111111111097
U_5S_30PTS,5,30.0,1,ATM,10,0.005,500,2,2,0.5,5.375,-3.0500000000000043,1.375,1.375
U_5S_30PTS,5,30.0,1,ATM,10,0.01,500,2,2,0.5,5.375,-3.0500000000000043,1.375,1.375
U_5S_30PTS,5,30.0,1,ATM,10,0.015,500,2,2,0.5,5.375,-3.0500000000000043,1.375,1.375
U_2S_25PTS,2,25.0,2,ATM,3,0.005,250,2,2,0.5,1.8500000000000227,-0.549999999999983,1.3500000000000227,1.3500000000000227
U_2S_25PTS,2,25.0,2,ATM,3,0.01,250,2,2,0.5,1.8500000000000227,-0.549999999999983,1.3500000000000227,1.3500000000000227
U_2S_25PTS,2,25.0,2,ATM,3,0.015,250,2,2,0.5,1.8500000000000227,-0.549999999999983,1.3500000000000227,1.3500000000000227
U_2S_20PTS,2,20.0,1,ATM,3,0.015,500,4,4,0.25,1.8750000000000013,0.0,1.3375000000000015,1.3375000000000015
U_2S_15PTS,2,15.0,3,ATM,3,0.005,500,4,4,0.5,2.4749999999999996,-0.9999999999999964,1.325000000000001,1.325000000000001
U_2S_20PTS,2,20.0,1,ATM,5,0.015,250,12,12,0.3333333333333333,3.4083333333333354,-1.5375000000000016,1.320833333333331,-3.2000000000000455
U_5S_30PTS,5,30.0,0,ATM_100,10,0.015,500,6,6,0.3333333333333333,3.724999999999999,-1.816666666666667,1.3166666666666667,1.3166666666666667
U_2S_25PTS,2,25.0,1,ATM_100,3,0.005,500,4,4,0.25,2.4124999999999996,-0.36249999999999893,1.3000000000000007,1.3000000000000007
U_2S_25PTS,2,25.0,1,ATM_100,3,0.01,500,4,4,0.25,2.4124999999999996,-0.36249999999999893,1.3000000000000007,1.3000000000000007
U_2S_25PTS,2,25.0,1,ATM_100,3,0.015,500,4,4,0.25,2.4124999999999996,-0.36249999999999893,1.3000000000000007,1.3000000000000007
U_3S_30PTS,3,30.0,0,ATM_200,3,0.005,250,5,5,0.4,2.09,-0.21000000000000227,1.3,1.3
U_2S_15PTS,2,15.0,0,ATM,10,0.01,500,10,10,0.3,3.2000000000000006,-1.4400000000000002,1.2849999999999995,1.2849999999999995
U_2S_25PTS,2,25.0,0,ATM_200,5,0.01,500,10,10,0.3,2.4949999999999983,-0.24500000000000027,1.2749999999999997,1.2749999999999997
U_2S_25PTS,2,25.0,0,ATM_200,5,0.015,500,10,10,0.3,2.4949999999999983,-0.24500000000000027,1.2749999999999997,1.2749999999999997
U_1S_15PTS,1,15.0,2,ATM_100,5,0.005,250,30,30,0.23333333333333334,2.7633333333333305,-1.1166666666666665,1.2716666666666647,0.5481481481481474
U_2S_25PTS,2,25.0,3,ATM,10,0.005,250,3,3,0.6666666666666666,5.449999999999998,-1.783333333333336,1.2500000000000047,1.2500000000000047
U_3S_30PTS,3,30.0,2,ATM_100,3,0.005,500,1,1,0.0,1.75,0.0,1.25,1.25
U_3S_30PTS,3,30.0,2,ATM_100,3,0.01,500,1,1,0.0,1.75,0.0,1.25,1.25
U_3S_30PTS,3,30.0,2,ATM_100,3,0.015,500,1,1,0.0,1.75,0.0,1.25,1.25
U_2S_25PTS,2,25.0,0,ATM_200,10,0.005,500,5,5,0.4,3.449999999999997,-0.6100000000000023,1.2399999999999967,1.2399999999999967
U_3S_20PTS,3,20.0,1,ATM,3,0.005,500,3,3,0.3333333333333333,1.9500000000000028,-0.28333333333333616,1.2333333333333343,1.2333333333333343
U_3S_30PTS,3,30.0,0,ATM_200,10,0.005,500,2,2,0.5,2.6999999999999993,-0.8500000000000014,1.2250000000000014,1.2250000000000014
U_2S_25PTS,2,25.0,0,ATM_200,3,0.01,500,10,10,0.2,1.9700000000000002,-0.14499999999999993,1.2100000000000013,1.2100000000000013
U_2S_25PTS,2,25.0,0,ATM_200,3,0.015,500,10,10,0.2,1.9700000000000002,-0.14499999999999993,1.2100000000000013,1.2100000000000013
U_2S_25PTS,2,25.0,0,ATM_100,5,0.015,500,2,2,0.5,1.7999999999999998,-0.7999999999999989,1.1999999999999984,1.1999999999999984
U_1S_15PTS,1,15.0,0,ATM,3,0.015,250,19,19,0.3157894736842105,2.4631578947368395,-0.7973684210526353,1.199999999999998,0.4062500000000006
